time,j1,j2,j3,j4,j5,j6,j7,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_x,quat_y,quat_z,quat_w
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3829760789866987,-9.701926466684366,9.8,-0.27941549819892586,0.960170286650366,0.0,0.0,0.0,0.0,1.0
3.0100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2858892830718012,-9.715270904698494,9.8,-0.26015749143046807,0.9655661964115179,0.0,0.0,0.0,0.0,1.0
3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1886738993001718,-9.727643823718184,9.8,-0.2407954251341592,0.9705758925681492,0.0,0.0,0.0,0.0,1.0
3.0300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091339649129166,-9.739043986461846,9.8,-0.22133704387835867,0.9751973713085929,0.0,0.0,0.0,0.0,1.0
3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938962659026983,-9.749470252922704,9.8,-0.2017901307561289,0.9794287841029711,0.0,0.0,0.0,0.0,1.0
3.0500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8963534938778802,-9.7589215804828,9.8,-0.18216250427209502,0.9832684384425847,0.0,0.0,0.0,0.0,1.0
3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987210872506374,-9.767397024017257,9.8,-0.1624620152151542,0.9867147985168921,0.0,0.0,0.0,0.0,1.0
3.0700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701008809180264,-9.774895735988782,9.8,-0.14269654351825772,0.9897664858278148,0.0,0.0,0.0,0.0,1.0
3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6032264308131489,-9.781416966532428,9.8,-0.12287399510655005,0.9924222797411169,0.0,0.0,0.0,0.0,1.0
3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053837303056394,-9.786960063530573,9.8,-0.10300229873509785,0.994681117974643,0.0,0.0,0.0,0.0,1.0
3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40749049184624686,-9.79152447267814,9.8,-0.0830894028174964,0.9965420970232175,0.0,0.0,0.0,0.0,1.0
3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095565046772482,-9.795109737538013,9.8,-0.06314327224661277,0.9980044725200334,0.0,0.0,0.0,0.0,1.0
3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21159156211574043,-9.797715499586698,9.8,-0.04317188520872868,0.9990676595343903,0.0,0.0,0.0,0.0,1.0
3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136054605743511,-9.799341498250161,9.8,-0.02318322999237945,0.9997312328056578,0.0,0.0,0.0,0.0,1.0
3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015607998581570918,-9.799987570929888,9.8,-0.0031853017931379904,0.9999949269133752,0.0,0.0,0.0,0.0,1.0
3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08239102419805647,-9.799653653019153,9.8,0.016813900484349713,0.9998586363834151,0.0,0.0,0.0,0.0,1.0
3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18038180794392733,-9.798339777909463,9.8,0.03680637742582692,0.9993224157301724,0.0,0.0,0.0,0.0,1.0
3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27835455365931716,-9.796046076987242,9.8,0.05678413230707805,0.9983864794347589,0.0,0.0,0.0,0.0,1.0
3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762994641513067,-9.792772779620666,9.8,0.07673917429251892,0.9970512018592137,0.0,0.0,0.0,0.0,1.0
3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4742067450104587,-9.788520213136744,9.8,0.09666352163141724,0.9953171170967635,0.0,0.0,0.0,0.0,1.0
3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5720666055902849,-9.783288802788581,9.8,0.11654920485049364,0.9931849187581926,0.0,0.0,0.0,0.0,1.0
3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6698692599862682,-9.777079071712853,9.8,0.13638826994159764,0.9906554596944075,0.0,0.0,0.0,0.0,1.0
3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76760492801448,-9.769891640877493,9.8,0.1561727815432119,0.9877297516553079,0.0,0.0,0.0,0.0,1.0
3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8652638361895545,-9.761727229019593,9.8,0.175894826114484,0.9844089648851007,0.0,0.0,0.0,0.0,1.0
3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9628362187020651,-9.752586652573537,9.8,0.19554651510054424,0.9806944276542172,0.0,0.0,0.0,0.0,1.0
3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.060312318395062,-9.742470825589354,9.8,0.21511998808781552,0.9765876257280235,0.0,0.0,0.0,0.0,1.0
3.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1576823877398146,-9.731380759641308,9.8,0.2346074159480808,0.9720902017725331,0.0,0.0,0.0,0.0,1.0
3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.254936689810521,-9.719317563726758,9.8,0.2540010039700231,0.9672039546973639,0.0,0.0,0.0,0.0,1.0
3.2800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3520654992580274,-9.706282444155237,9.8,0.27329299497701326,0.9619308389361962,0.0,0.0,0.0,0.0,1.0
3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4490591032823215,-9.692276704427842,9.8,0.2924756724298697,0.9562729636650278,0.0,0.0,0.0,0.0,1.0
3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5459078026038369,-9.677301745106876,9.8,0.3115413635133787,0.9502325919585293,0.0,0.0,0.0,0.0,1.0
3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6426019124333398,-9.661359063675791,9.8,0.3304824422053109,0.9438121398848467,0.0,0.0,0.0,0.0,1.0
3.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7391317634404337,-9.644450254389442,9.8,0.3492913323267357,0.9370141755392039,0.0,0.0,0.0,0.0,1.0
3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8354877027204513,-9.62657700811467,9.8,0.36796051057238466,0.9298414180167014,0.0,0.0,0.0,0.0,1.0
3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9316600947597646,-9.607741112161209,9.8,0.38648250951987934,0.9222967363247125,0.0,0.0,0.0,0.0,1.0
3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.027639322399318,-9.587944450102954,9.8,0.4048499206165983,0.9143831482353194,0.0,0.0,0.0,0.0,1.0
3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1234157877963202,-9.567189001589618,9.8,0.42305539714299684,0.9061038190782451,0.0,0.0,0.0,0.0,1.0
3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.218979913384055,-9.545476842148751,9.8,0.44109165715120235,0.8974620604747624,0.0,0.0,0.0,0.0,1.0
3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3143221428295906,-9.52281014297821,9.8,0.4589514863776903,0.8884613290130915,0.0,0.0,0.0,0.0,1.0
3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.409432941989443,-9.499191170729016,9.8,0.4766277411288995,0.879105224865808,0.0,0.0,0.0,0.0,1.0
3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.504302799862946,-9.47462228727872,9.8,0.49411335113860816,0.8693974903498253,0.0,0.0,0.0,0.0,1.0
3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5989222295433794,-9.449105949495184,9.8,0.5114013223959524,0.8593420084295141,0.0,0.0,0.0,0.0,1.0
3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6932817691666155,-9.422644708990928,9.8,0.5284847399429308,0.8489428011635725,0.0,0.0,0.0,0.0,1.0
3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.787371982857333,-9.395241211867953,9.8,0.545356770640302,0.8382040280962512,0.0,0.0,0.0,0.0,1.0
3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.881183461672563,-9.366898198453132,9.8,0.562010665900743,0.8271299845935967,0.0,0.0,0.0,0.0,1.0
3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.974706824542608,-9.337618503024187,9.8,0.5784397643882001,0.8157251001253568,0.0,0.0,0.0,0.0,1.0
3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.067932719209108,-9.307405053526264,9.8,0.5946374946823286,0.8039939364932571,0.0,0.0,0.0,0.0,1.0
3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1608518231602942,-9.276260871279131,9.8,0.6105973779069791,0.7919411860063358,0.0,0.0,0.0,0.0,1.0
3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.253454844563194,-9.244189070675064,9.8,0.6263130303216559,0.7795716696040875,0.0,0.0,0.0,0.0,1.0
3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3457325231928454,-9.211192858867392,9.8,0.6417781658749337,0.7668903349281474,0.0,0.0,0.0,0.0,1.0
3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4376756313582746,-9.177275535449805,9.8,0.6569865987187891,0.7539022543433046,0.0,0.0,0.0,0.0,1.0
3.5100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.529274974825292,-9.142440492126374,9.8,0.6719322456828621,0.7406126229086201,0.0,0.0,0.0,0.0,1.0
3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.620521393735876,-9.106691212372409,9.8,0.6866091287076385,0.7270267562994759,0.0,0.0,0.0,0.0,1.0
3.5300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7114057635241813,-9.070031271086087,9.8,0.7010113772355987,0.7131500886813722,0.0,0.0,0.0,0.0,1.0
3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.801918995828957,-9.032464334230994,9.8,0.7151332305593578,0.6989881705363377,0.0,0.0,0.0,0.0,1.0
3.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8920520394024103,-8.993994158469503,9.8,0.7289690401258765,0.6845466664428059,0.0,0.0,0.0,0.0,1.0
3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.981795881015285,-8.95462459078714,9.8,0.7425132717958018,0.6698313528098649,0.0,0.0,0.0,0.0,1.0
3.5700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.071141546358214,-8.914359568107855,9.8,0.7557605080570543,0.6548481155667649,0.0,0.0,0.0,0.0,1.0
3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.160080100939109,-8.87320311690037,9.8,0.7687054501917558,0.6396029478086307,0.0,0.0,0.0,0.0,1.0
3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.248602650976634,-8.831159352775508,9.8,0.78134292039565,0.6241019473992987,0.0,0.0,0.0,0.0,1.0
3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.336700344289555,-8.78823248007464,9.8,0.7936678638491531,0.6083513145322546,0.0,0.0,0.0,0.0,1.0
3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.424364371181947,-8.744426791449271,9.8,0.8056753507392133,0.5923573492506409,0.0,0.0,0.0,0.0,1.0
3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.511585965324183,-8.699746667431752,9.8,0.8173605782311729,0.576126448927319,0.0,0.0,0.0,0.0,1.0
3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.598356404629526,-8.654196575997256,9.8,0.8287188723898353,0.5596651057060105,0.0,0.0,0.0,0.0,1.0
3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6846670121263605,-8.607781072116966,9.8,0.8397456900489799,0.5429799039045207,0.0,0.0,0.0,0.0,1.0
3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.770509156825854,-8.560504797302592,9.8,0.8504366206285644,0.5260775173811053,0.0,0.0,0.0,0.0,1.0
3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.855874254585081,-8.512372479142217,9.8,0.8607873878989016,0.5089647068650102,0.0,0.0,0.0,0.0,1.0
3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.940753768965393,-8.463388930827549,9.8,0.8707938516910911,0.4916483172522754,0.0,0.0,0.0,0.0,1.0
3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.025139212086094,-8.413559050672598,9.8,0.8804520095530344,0.47413527486786244,0.0,0.0,0.0,0.0,1.0
3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.109022145473184,-8.362887821623856,9.8,0.8897579983503596,0.4564325846952225,0.0,0.0,0.0,0.0,1.0
3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.192394180903236,-8.311380310761999,9.8,0.8987080958116269,0.43854732757439036,0.0,0.0,0.0,0.0,1.0
3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.275246981242174,-8.259041668795197,9.8,0.907298722017184,0.42048665736974894,0.0,0.0,0.0,0.0,1.0
3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.357572261279015,-8.205877129544024,9.8,0.9155264408310896,0.4022577981085728,0.0,0.0,0.0,0.0,1.0
3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.439361788554354,-8.151892009418107,9.8,0.9233879612755189,0.38386804109151995,0.0,0.0,0.0,0.0,1.0
3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.520607384183626,-8.097091706884468,9.8,0.9308801388471136,0.3653247419762019,0.0,0.0,0.0,0.0,1.0
3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.601300923674969,-8.041481701927696,9.8,0.9379999767747389,0.3466353178350258,0.0,0.0,0.0,0.0,1.0
3.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.681434337741683,-7.985067555501941,9.8,0.9447446272181541,0.3278072441884575,0.0,0.0,0.0,0.0,1.0
3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7609996131091314,-7.9278549089748385,9.8,0.951111392407109,0.30884805201491966,0.0,0.0,0.0,0.0,1.0
3.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.83998879331609,-7.86984948356336,9.8,0.9570977257204173,0.2897653247384941,0.0,0.0,0.0,0.0,1.0
3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.918393979510355,-7.811057079761715,9.8,0.9627012327045701,0.2705666951956601,0.0,0.0,0.0,0.0,1.0
3.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.996207331238649,-7.751483576761283,9.8,0.9679196720314865,0.25125984258225487,0.0,0.0,0.0,0.0,1.0
3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.07342106723064,-7.691134931862726,9.8,0.9727509563950137,0.23185248938190414,0.0,0.0,0.0,0.0,1.0
3.8200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.150027466177078,-7.6300171798802365,9.8,0.977193153345823,0.2123523982771251,0.0,0.0,0.0,0.0,1.0
3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.226018867501901,-7.568136432538089,9.8,0.9812444860643621,0.19276736904436365,0.0,0.0,0.0,0.0,1.0
3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.301387672128307,-7.505498877859447,9.8,0.9849033340715608,0.17310523543418174,0.0,0.0,0.0,0.0,1.0
3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.37612634323864,-7.442110779547577,9.8,0.9881682338770004,0.15337386203786435,0.0,0.0,0.0,0.0,1.0
3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.450227407028069,-7.377978476359495,9.8,0.9910378795642898,0.13358114114169023,0.0,0.0,0.0,0.0,1.0
3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5236834534519685,-7.313108381472068,9.8,0.9935111233134158,0.11373498957011671,0.0,0.0,0.0,0.0,1.0
3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.596487136966905,-7.247506981840734,9.8,0.9955869758598548,0.09384334551916232,0.0,0.0,0.0,0.0,1.0
3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.668631177265202,-7.181180837550781,9.8,0.9972646068902659,0.0739141653812273,0.0,0.0,0.0,0.0,1.0
3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.740108360002943,-7.114136581161374,9.8,0.998543345374605,0.05395542056264975,0.0,0.0,0.0,0.0,1.0
3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8109115375214255,-7.046380917042276,9.8,0.9994226798345279,0.033975094295242265,0.0,0.0,0.0,0.0,1.0
3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.881033629561894,-6.97792062070344,9.8,0.9999022585479752,0.013981178443112786,0.0,0.0,0.0,0.0,1.0
3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9504676239735845,-6.908762538117445,9.8,0.9999818896898556,-0.006018329693981597,0.0,0.0,0.0,0.0,1.0
3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.019206577414912,-6.838913585034925,9.8,0.9996615414087742,-0.026015430579440828,0.0,0.0,0.0,0.0,1.0
3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.087243616047819,-6.768380746292975,9.8,0.998941341839772,-0.04600212563953695,0.0,0.0,0.0,0.0,1.0
3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.154571936225136,-6.697171075116695,9.8,0.9978215790530743,-0.06597042046272987,0.0,0.0,0.0,0.0,1.0
3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2211848051709575,-6.62529169241386,9.8,0.9963027009388656,-0.08591232799733246,0.0,0.0,0.0,0.0,1.0
3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.287075561653892,-6.552749786062843,9.8,0.9943853150281404,-0.10581987174621767,0.0,0.0,0.0,0.0,1.0
3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.352237616653207,-6.479552610193824,9.8,0.992070188249698,-0.1256850889573181,0.0,0.0,0.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.416664454017697,-6.405707484463398,9.8,0.9893582466233818,-0.14550003380861354,0.0,0.0,0.0,0.0,1.0
4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.48034963111732,-6.331221793322596,9.8,0.9862505748896837,-0.16525678058636012,0.0,0.0,0.0,0.0,1.0
4.0200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.543286779487439,-6.256102985278457,9.8,0.9827484160758618,-0.18494742685526827,0.0,0.0,0.0,0.0,1.0
4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6054696054656565,-6.180358572149198,9.8,0.9788531709987474,-0.2045640966193654,0.0,0.0,0.0,0.0,1.0
4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.666891890821198,-6.103996128313007,9.8,0.974566397704435,-0.22409894347229967,0.0,0.0,0.0,0.0,1.0
4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.727547493376712,-6.0270232899506295,9.8,0.9698898108450863,-0.2435441537357911,0.0,0.0,0.0,0.0,1.0
4.0600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.787430347622495,-5.9494477542817545,9.8,0.9648252809930908,-0.26289194958500206,0.0,0.0,0.0,0.0,1.0
4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.846534465323014,-5.871277278795313,9.8,0.9593748338928642,-0.28213459215955655,0.0,0.0,0.0,0.0,1.0
4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9048539361157575,-5.792519680473708,9.8,0.9535406496505743,-0.3012643846589916,0.0,0.0,0.0,0.0,1.0
4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9623829281022465,-5.713182835011139,9.8,0.94732506186213,-0.320273675421368,0.0,0.0,0.0,0.0,1.0
4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.01911568843122,-5.633274676026039,9.8,0.9407305566797731,-0.3391548609838345,0.0,0.0,0.0,0.0,1.0
4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.075046543873933,-5.5528031942677085,9.8,0.9337597718176507,-0.35790038912391375,0.0,0.0,0.0,0.0,1.0
4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.130169901391435,-5.4717764368172785,9.8,0.9264154954967662,-0.3765027618802833,0.0,0.0,0.0,0.0,1.0
4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.184480248693916,-5.390202506282966,9.8,0.9187006653297247,-0.3949545385518706,0.0,0.0,0.0,0.0,1.0
4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.237972154791906,-5.308089559989846,9.8,0.9106183671457304,-0.41324833867402755,0.0,0.0,0.0,0.0,1.0
4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.290640270539376,-5.225445809164113,9.8,0.9021718337562933,-0.4313768449706208,0.0,0.0,0.0,0.0,1.0
4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.342479329168631,-5.1422795181119945,9.8,0.893364443662152,-0.4493328062808388,0.0,0.0,0.0,0.0,1.0
4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.393484146817013,-5.058599003393283,9.8,0.8841997197019127,-0.4671090404595687,0.0,0.0,0.0,0.0,1.0
4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.443649623045259,-4.974412632989718,9.8,0.8746813276429652,-0.4846984372501522,0.0,0.0,0.0,0.0,1.0
4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.492970741347554,-4.889728825468175,9.8,0.8648130747152218,-0.5020939611283969,0.0,0.0,0.0,0.0,1.0
4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.541442569653166,-4.804556049138855,9.8,0.8545989080882804,-0.5192886541166856,0.0,0.0,0.0,0.0,1.0
4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.589060260819654,-4.718902821208403,9.8,0.8440429132926041,-0.536275638567084,0.0,0.0,0.0,0.0,1.0
4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.635819053117588,-4.632777706928237,9.8,0.833149312585366,-0.5530481199123021,0.0,0.0,0.0,0.0,1.0
4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.681714270706706,-4.546189318738005,9.8,0.8219224632616022,-0.5695993893834334,0.0,0.0,0.0,0.0,1.0
4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.726741324103488,-4.459146315404387,9.8,0.8103668559113548,-0.585922826693367,0.0,0.0,0.0,0.0,1.0
4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.770895710640119,-4.37165740115517,9.8,0.7984871126234903,-0.6020119026848236,0.0,0.0,0.0,0.0,1.0
4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.814173014914742,-4.2837313248088735,9.8,0.7862879851369292,-0.6178601819419246,0.0,0.0,0.0,0.0,1.0
4.2700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.856568909232996,-4.195376878899852,9.8,0.7737743529400123,-0.6334613253642761,0.0,0.0,0.0,0.0,1.0
4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.898079154040774,-4.106602898799085,9.8,0.7609512213187744,-0.6488090927025189,0.0,0.0,0.0,0.0,1.0
4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.938699598348189,-4.017418261830595,9.8,0.7478237193548898,-0.6638973450543533,0.0,0.0,0.0,0.0,1.0
4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.978426180144659,-3.9278318863837596,9.8,0.7343970978741133,-0.6787200473200125,0.0,0.0,0.0,0.0,1.0
4.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.017254926805116,-3.83785273102146,9.8,0.7206767273460168,-0.693271270616225,0.0,0.0,0.0,0.0,1.0
4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.055181955487242,-3.7474897935842666,9.8,0.706668095735878,-0.7075451946476833,0.0,0.0,0.0,0.0,1.0
4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.092203473519781,-3.6567521102906126,9.8,0.6923768063095604,-0.7215361100350928,0.0,0.0,0.0,0.0,1.0
4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.128315778781777,-3.5656487548332128,9.8,0.6778085753922868,-0.7352384205988414,0.0,0.0,0.0,0.0,1.0
4.3500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.163515260072804,-3.474188837471685,9.8,0.662969230082182,-0.7486466455973999,0.0,0.0,0.0,0.0,1.0
4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.197798397474058,-3.382381504121567,9.8,0.6478647059195176,-0.7617554219195404,0.0,0.0,0.0,0.0,1.0
4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.23116176270037,-3.2902359354396777,9.8,0.6325010445125663,-0.7745595062295166,0.0,0.0,0.0,0.0,1.0
4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.263602019443022,-3.1977613459060987,9.8,0.6168843911210448,-0.7870537770643236,0.0,0.0,0.0,0.0,1.0
4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.295115923703372,-3.1049669829027216,9.8,0.6010209921980904,-0.7992332368822151,0.0,0.0,0.0,0.0,1.0
4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.325700324117257,-3.01186212578851,9.8,0.5849171928917617,-0.811093014061656,0.0,0.0,0.0,0.0,1.0
4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.35535216227012,-2.9184560849716044,9.8,0.5685794345070696,-0.8226283648499004,0.0,0.0,0.0,0.0,1.0
4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.384068473002857,-2.82475820097824,9.8,0.5520142519295329,-0.8338346752604369,0.0,0.0,0.0,0.0,1.0
4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.411846384708326,-2.730777843518735,9.8,0.5352282710113162,-0.8447074629185166,0.0,0.0,0.0,0.0,1.0
4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.438683119618505,-2.6365244105505106,9.8,0.5182282059209752,-0.8552423788540459,0.0,0.0,0.0,0.0,1.0
4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.464575994082262,-2.542007327338336,9.8,0.5010208564578846,-0.8654352092411123,0.0,0.0,0.0,0.0,1.0
4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.489522418833731,-2.4472360455117603,9.8,0.4836131053324,-0.8752818770834645,0.0,0.0,0.0,0.0,1.0
4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.513519899251225,-2.3522200421199893,9.8,0.4660119154128711,-0.8847784438452527,0.0,0.0,0.0,0.0,1.0
4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.536566035606704,-2.256968818684175,9.8,0.4482243269405849,-0.8939211110263924,0.0,0.0,0.0,0.0,1.0
